campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Universal exuding artificial intelligence,2023-04-25 00:00:00+00:00,2024-07-24 00:00:00+00:00,803725.0,0.3,webinar,B2B,paid,0.3,260204.2,456.0,-543520.8,Muy Alto,Muy Alto,Bajo
Cross-group bandwidth-monitored time-frame,2022-11-30 00:00:00+00:00,2024-03-18 00:00:00+00:00,5187197.0,0.56,email,B2B,paid,0.55,389969.52,474.0,-4797227.48,Muy Alto,Muy Alto,Bajo
Customer-focused web-enabled framework,2023-01-04 00:00:00+00:00,2023-12-30 00:00:00+00:00,316285.0,0.27,social media,B2B,organic,0.71,625063.38,360.0,308778.38,Muy Alto,Muy Alto,Bajo
Synergized local emulation,2023-04-20 00:00:00+00:00,2023-12-10 00:00:00+00:00,179379.0,0.28,webinar,B2B,promotion,0.3,441129.4,234.0,261750.40000000002,Alto,Muy Alto,Bajo
Multi-tiered object-oriented knowledge user,2023-04-22 00:00:00+00:00,2023-10-28 00:00:00+00:00,5280487.0,0.0,email,B2C,paid,0.25,880106.4,189.0,-4400380.6,Muy Alto,Muy Alto,Pérdida
Multi-lateral mission-critical productivity,2023-04-21 00:00:00+00:00,2023-09-12 00:00:00+00:00,7194027.0,0.84,social media,B2B,Referral,0.73,720494.61,144.0,-6473532.39,Muy Alto,Muy Alto,Bajo
Re-contextualized reciprocal secured line,2023-03-19 00:00:00+00:00,2023-10-09 00:00:00+00:00,8364554.0,0.58,social media,B2B,Referral,0.27,607963.82,204.0,-7756590.18,Muy Alto,Muy Alto,Bajo
Compatible actuating utilization,2022-09-29 00:00:00+00:00,2024-03-14 00:00:00+00:00,4089528.0,0.84,webinar,B2C,promotion,0.53,322795.47,532.0,-3766732.5300000003,Muy Alto,Muy Alto,Bajo
Compatible full-range open system,2023-05-29 00:00:00+00:00,2024-06-04 00:00:00+00:00,3389888.0,0.5,social media,B2B,Referral,0.58,300424.53,372.0,-3089463.4699999997,Muy Alto,Muy Alto,Bajo
Switchable incremental collaboration,2023-03-28 00:00:00+00:00,2023-11-28 00:00:00+00:00,4631028.0,0.77,webinar,B2B,paid,0.53,486051.65,245.0,-4144976.35,Muy Alto,Muy Alto,Bajo
Monitored maximized project,2023-05-07 00:00:00+00:00,2024-05-17 00:00:00+00:00,320956.0,0.69,email,B2B,promotion,0.37,442320.4,376.0,121364.40000000002,Muy Alto,Muy Alto,Bajo
Compatible grid-enabled info-mediaries,2023-01-27 00:00:00+00:00,2023-11-21 00:00:00+00:00,9601969.0,0.84,webinar,B2C,organic,0.57,687313.27,298.0,-8914655.73,Muy Alto,Muy Alto,Bajo
Cloned foreground portal,2022-09-14 00:00:00+00:00,2023-08-17 00:00:00+00:00,1390821.0,0.54,podcast,B2B,promotion,0.88,816603.99,337.0,-574217.01,Muy Alto,Muy Alto,Bajo
Devolved homogeneous projection,2023-04-25 00:00:00+00:00,2024-05-24 00:00:00+00:00,483332.0,0.7,webinar,B2C,promotion,0.22,864437.87,395.0,381105.87,Muy Alto,Muy Alto,Bajo
Profound non-volatile complexity,2022-10-03 00:00:00+00:00,2023-08-18 00:00:00+00:00,2882753.0,0.76,social media,B2C,paid,0.94,734015.4,319.0,-2148737.6,Muy Alto,Muy Alto,Bajo
Focused holistic collaboration,2023-01-31 00:00:00+00:00,2023-11-02 00:00:00+00:00,8944032.0,0.88,email,B2C,promotion,0.85,931725.82,275.0,-8012306.18,Muy Alto,Muy Alto,Bajo
Optimized zero administration task-force,2022-12-31 00:00:00+00:00,2024-01-14 00:00:00+00:00,3156429.0,0.77,podcast,B2B,Referral,0.83,931183.22,379.0,-2225245.7800000003,Muy Alto,Muy Alto,Bajo
Customizable zero administration application,2022-08-27 00:00:00+00:00,2024-01-01 00:00:00+00:00,864922.0,0.38,podcast,B2B,paid,0.23,122398.7,492.0,-742523.3,Muy Alto,Alto,Bajo
Balanced multi-tasking adapter,2023-07-13 00:00:00+00:00,2024-06-23 00:00:00+00:00,1394561.0,0.63,email,B2B,promotion,0.57,794815.89,346.0,-599745.11,Muy Alto,Muy Alto,Bajo
Ameliorated grid-enabled capability,2023-01-19 00:00:00+00:00,2023-10-02 00:00:00+00:00,1310534.0,0.37,social media,B2B,paid,0.6,501764.55,256.0,-808769.45,Muy Alto,Muy Alto,Bajo
Monitored full-range matrix,2022-09-02 00:00:00+00:00,2023-10-11 00:00:00+00:00,2777185.0,0.39,social media,B2B,Referral,0.58,673575.17,404.0,-2103609.83,Muy Alto,Muy Alto,Bajo
Multi-tiered empowering adapter,2023-02-24 00:00:00+00:00,2023-09-29 00:00:00+00:00,3054422.0,0.83,podcast,B2B,organic,0.47,40247.47,217.0,-3014174.53,Muy Alto,Bajo,Bajo
Re-contextualized mission-critical help-desk,2023-03-28 00:00:00+00:00,2023-11-22 00:00:00+00:00,3528684.0,0.17,webinar,B2B,paid,0.45,195049.24,239.0,-3333634.76,Muy Alto,Alto,Bajo
Face-to-face foreground service-desk,2023-03-15 00:00:00+00:00,2024-05-07 00:00:00+00:00,2325487.0,0.66,social media,B2C,promotion,0.59,817356.61,419.0,-1508130.3900000001,Muy Alto,Muy Alto,Bajo
Re-contextualized solution-oriented circuit,2022-08-25 00:00:00+00:00,2023-12-04 00:00:00+00:00,2910158.0,0.74,email,B2C,Referral,0.57,798538.44,466.0,-2111619.56,Muy Alto,Muy Alto,Bajo
Managed didactic system engine,2023-07-14 00:00:00+00:00,2024-07-18 00:00:00+00:00,3135899.0,0.7,social media,B2C,Referral,0.86,378814.53,370.0,-2757084.4699999997,Muy Alto,Muy Alto,Bajo
Expanded 4thgeneration groupware,2023-04-02 00:00:00+00:00,2023-08-23 00:00:00+00:00,5172595.0,0.7,email,B2B,paid,0.72,654019.7,143.0,-4518575.3,Muy Alto,Muy Alto,Bajo
Total well-modulated knowledge user,2022-08-22 00:00:00+00:00,2023-10-19 00:00:00+00:00,2846875.0,0.82,webinar,B2C,organic,0.11,151441.9,423.0,-2695433.1,Muy Alto,Alto,Bajo
Polarized high-level ability,2022-09-20 00:00:00+00:00,2024-03-22 00:00:00+00:00,862743.0,0.26,email,B2B,promotion,0.75,823000.43,549.0,-39742.56999999995,Muy Alto,Muy Alto,Bajo
Reduced high-level methodology,2023-04-12 00:00:00+00:00,2024-02-27 00:00:00+00:00,9207241.0,0.48,email,B2B,organic,0.54,8811.92,321.0,-9198429.08,Muy Alto,Muy Bajo,Bajo
Robust executive migration,2023-01-29 00:00:00+00:00,2023-12-05 00:00:00+00:00,4280451.0,0.55,podcast,B2C,organic,0.79,650574.93,310.0,-3629876.07,Muy Alto,Muy Alto,Bajo
Inverse background firmware,2022-09-08 00:00:00+00:00,2024-05-01 00:00:00+00:00,427096.0,0.64,email,B2B,promotion,0.8,30917.19,601.0,-396178.81,Muy Alto,Bajo,Bajo
Vision-oriented client-server conglomeration,2022-08-30 00:00:00+00:00,2024-02-21 00:00:00+00:00,6851474.0,0.1,podcast,B2B,organic,0.75,123066.22,540.0,-6728407.78,Muy Alto,Alto,Bajo
Reduced motivating analyzer,2023-07-18 00:00:00+00:00,2024-07-16 00:00:00+00:00,768490.0,0.72,webinar,B2C,promotion,0.45,453670.5,364.0,-314819.5,Muy Alto,Muy Alto,Bajo
Focused empowering capacity,2023-05-04 00:00:00+00:00,2024-05-23 00:00:00+00:00,742785.0,0.3,social media,B2B,promotion,0.12,863407.86,385.0,120622.85999999999,Muy Alto,Muy Alto,Bajo
Front-line multi-tasking moderator,2023-01-09 00:00:00+00:00,2024-04-18 00:00:00+00:00,2167414.0,0.75,podcast,B2B,promotion,0.65,917565.26,465.0,-1249848.74,Muy Alto,Muy Alto,Bajo
Realigned 24/7 hub,2022-09-21 00:00:00+00:00,2024-05-23 00:00:00+00:00,7286467.0,0.16,social media,B2C,Referral,0.7,360392.7,610.0,-6926074.3,Muy Alto,Muy Alto,Bajo
De-engineered 6thgeneration parallelism,2023-01-29 00:00:00+00:00,2024-07-12 00:00:00+00:00,4721862.0,0.24,podcast,B2B,Referral,0.96,931639.51,530.0,-3790222.49,Muy Alto,Muy Alto,Bajo
Mandatory 3rdgeneration matrices,2023-07-02 00:00:00+00:00,2023-10-28 00:00:00+00:00,2970916.0,0.86,social media,B2C,Referral,0.12,811850.37,118.0,-2159065.63,Muy Alto,Muy Alto,Bajo
Compatible full-range toolset,2023-01-23 00:00:00+00:00,2023-08-07 00:00:00+00:00,5519685.0,0.9,podcast,B2B,promotion,0.4,561046.37,196.0,-4958638.63,Muy Alto,Muy Alto,Bajo
Switchable 3rdgeneration projection,2023-07-01 00:00:00+00:00,2023-12-07 00:00:00+00:00,7256645.0,0.12,podcast,B2C,Referral,0.33,713030.96,159.0,-6543614.04,Muy Alto,Muy Alto,Bajo
Programmable homogeneous projection,2022-09-24 00:00:00+00:00,2023-11-12 00:00:00+00:00,110063.0,0.25,podcast,B2C,promotion,0.98,3641.3,414.0,-106421.7,Alto,Muy Bajo,Bajo
Decentralized contextually-based capability,2023-02-22 00:00:00+00:00,2024-06-09 00:00:00+00:00,995082.0,0.97,webinar,B2C,Referral,0.5,482845.35,473.0,-512236.65,Muy Alto,Muy Alto,Bajo
Exclusive next generation info-mediaries,2023-03-26 00:00:00+00:00,2024-04-04 00:00:00+00:00,3811782.0,0.64,podcast,B2C,promotion,0.4,600708.1,375.0,-3211073.9,Muy Alto,Muy Alto,Bajo
Cloned scalable strategy,2022-09-01 00:00:00+00:00,2024-06-14 00:00:00+00:00,747207.0,0.9,email,B2B,paid,0.49,774366.5,652.0,27159.5,Muy Alto,Muy Alto,Bajo
Public-key full-range matrices,2023-07-16 00:00:00+00:00,2023-09-03 00:00:00+00:00,3722122.0,0.17,email,B2C,organic,0.1,681365.12,49.0,-3040756.88,Muy Alto,Muy Alto,Bajo
Multi-layered methodical structure,2022-09-29 00:00:00+00:00,2024-05-03 00:00:00+00:00,3368283.0,0.16,social media,B2C,Referral,0.25,189755.91,582.0,-3178527.09,Muy Alto,Alto,Bajo
Organic holistic Graphical User Interface,2023-07-05 00:00:00+00:00,2023-12-03 00:00:00+00:00,181082.0,0.14,email,B2C,promotion,0.87,270481.39,151.0,89399.39000000001,Alto,Muy Alto,Bajo
Multi-channeled upward-trending instruction set,2023-02-28 00:00:00+00:00,2024-03-06 00:00:00+00:00,2984015.0,0.19,webinar,B2B,organic,0.78,631347.68,372.0,-2352667.32,Muy Alto,Muy Alto,Bajo
Managed even-keeled Internet solution,2023-03-09 00:00:00+00:00,2024-01-12 00:00:00+00:00,813421.0,0.66,email,B2C,promotion,0.91,362030.2,309.0,-451390.8,Muy Alto,Muy Alto,Bajo
Customer-focused systemic capability,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,9673122.0,0.49,social media,B2B,organic,0.8,750903.16,456.0,-8922218.84,Muy Alto,Muy Alto,Bajo
Inverse non-volatile superstructure,2022-08-06 00:00:00+00:00,2023-12-13 00:00:00+00:00,2732938.0,0.32,email,B2B,organic,0.6,873619.99,494.0,-1859318.01,Muy Alto,Muy Alto,Bajo
Multi-lateral needs-based collaboration,2022-09-23 00:00:00+00:00,2024-01-25 00:00:00+00:00,2171866.0,0.51,social media,B2C,organic,0.65,838552.42,489.0,-1333313.58,Muy Alto,Muy Alto,Bajo
Ergonomic empowering attitude,2023-04-26 00:00:00+00:00,2024-01-12 00:00:00+00:00,8065967.0,0.61,email,B2C,promotion,0.7,534572.47,261.0,-7531394.53,Muy Alto,Muy Alto,Bajo
Switchable secondary hierarchy,2023-04-29 00:00:00+00:00,2023-11-18 00:00:00+00:00,959134.0,0.55,email,B2B,promotion,0.91,651889.94,203.0,-307244.06000000006,Muy Alto,Muy Alto,Bajo
Ameliorated bi-directional Graphic Interface,2023-05-07 00:00:00+00:00,2023-11-21 00:00:00+00:00,3491016.0,0.57,podcast,B2C,Referral,0.97,613092.25,198.0,-2877923.75,Muy Alto,Muy Alto,Bajo
Secured attitude-oriented info-mediaries,2022-11-14 00:00:00+00:00,2023-10-11 00:00:00+00:00,5139497.0,0.59,email,B2B,paid,0.41,841615.61,331.0,-4297881.39,Muy Alto,Muy Alto,Bajo
Enterprise-wide bandwidth-monitored toolset,2022-08-17 00:00:00+00:00,2024-04-21 00:00:00+00:00,2757778.0,0.4,podcast,B2B,paid,0.4,665815.39,613.0,-2091962.6099999999,Muy Alto,Muy Alto,Bajo
Compatible mobile open system,2023-03-03 00:00:00+00:00,2024-05-29 00:00:00+00:00,3161812.0,0.29,webinar,B2C,paid,0.87,455453.72,453.0,-2706358.2800000003,Muy Alto,Muy Alto,Bajo
Vision-oriented object-oriented structure,2023-04-30 00:00:00+00:00,2024-03-24 00:00:00+00:00,840557.0,0.57,email,B2C,Referral,0.85,302692.25,329.0,-537864.75,Muy Alto,Muy Alto,Bajo
Re-engineered holistic data-warehouse,2022-10-03 00:00:00+00:00,2024-05-09 00:00:00+00:00,280515.0,0.4,podcast,B2C,Referral,0.36,374910.63,584.0,94395.63,Muy Alto,Muy Alto,Bajo
Multi-channeled reciprocal utilization,2022-08-21 00:00:00+00:00,2024-07-10 00:00:00+00:00,1647061.0,0.9,social media,B2B,organic,0.7,533910.94,689.0,-1113150.06,Muy Alto,Muy Alto,Bajo
Object-based discrete strategy,2023-07-22 00:00:00+00:00,2023-10-20 00:00:00+00:00,3924175.0,0.47,podcast,B2B,Referral,0.59,252287.84,90.0,-3671887.16,Muy Alto,Muy Alto,Bajo
Customizable human-resource monitoring,2023-03-20 00:00:00+00:00,2023-12-06 00:00:00+00:00,5416671.0,0.43,webinar,B2B,paid,0.15,735390.8,261.0,-4681280.2,Muy Alto,Muy Alto,Bajo
Synergized actuating policy,2023-04-07 00:00:00+00:00,2024-06-20 00:00:00+00:00,409587.0,0.77,podcast,B2B,promotion,0.39,921182.15,440.0,511595.15,Muy Alto,Muy Alto,Bajo
Versatile object-oriented access,2023-06-21 00:00:00+00:00,2024-02-21 00:00:00+00:00,2100979.0,0.96,podcast,B2B,Referral,0.54,321994.2,245.0,-1778984.8,Muy Alto,Muy Alto,Bajo
De-engineered 24/7 archive,2023-06-15 00:00:00+00:00,2024-01-31 00:00:00+00:00,230998.0,0.25,social media,B2C,paid,0.98,396851.15,230.0,165853.15000000002,Muy Alto,Muy Alto,Bajo
Profit-focused multimedia concept,2022-09-20 00:00:00+00:00,2023-11-04 00:00:00+00:00,336187.0,0.54,webinar,B2C,paid,0.8,868303.57,410.0,532116.57,Muy Alto,Muy Alto,Bajo
Vision-oriented transitional process improvement,2023-06-27 00:00:00+00:00,2023-11-26 00:00:00+00:00,554367.0,0.8,podcast,B2B,organic,0.99,786705.7,152.0,232338.69999999995,Muy Alto,Muy Alto,Bajo
Pre-emptive mission-critical knowledge user,2023-03-08 00:00:00+00:00,2024-06-28 00:00:00+00:00,7391674.0,0.33,webinar,B2B,promotion,0.69,232695.36,478.0,-7158978.64,Muy Alto,Muy Alto,Bajo
Cross-group object-oriented moderator,2022-08-27 00:00:00+00:00,2023-11-18 00:00:00+00:00,6633163.0,0.4,podcast,B2C,promotion,0.4,916634.12,448.0,-5716528.88,Muy Alto,Muy Alto,Bajo
Grass-roots eco-centric strategy,2022-10-22 00:00:00+00:00,2023-10-25 00:00:00+00:00,3976724.0,0.95,email,B2B,paid,0.33,406566.2,368.0,-3570157.8,Muy Alto,Muy Alto,Bajo
Customizable global hierarchy,2023-04-26 00:00:00+00:00,2023-10-12 00:00:00+00:00,8671638.0,0.74,email,B2B,paid,0.95,69360.86,169.0,-8602277.14,Muy Alto,Medio,Bajo
Future-proofed uniform alliance,2023-03-22 00:00:00+00:00,2024-06-14 00:00:00+00:00,6947496.0,0.4,email,B2B,organic,0.7,86176.18,450.0,-6861319.82,Muy Alto,Medio,Bajo
Balanced asynchronous contingency,2022-10-31 00:00:00+00:00,2024-04-07 00:00:00+00:00,795269.0,0.8,social media,B2C,promotion,0.14,772286.49,524.0,-22982.51000000001,Muy Alto,Muy Alto,Bajo
Robust disintermediate neural-net,2023-04-17 00:00:00+00:00,2023-11-15 00:00:00+00:00,9239578.0,0.37,social media,B2C,organic,0.31,949696.65,212.0,-8289881.35,Muy Alto,Muy Alto,Bajo
Multi-lateral dynamic encryption,2023-04-21 00:00:00+00:00,2024-01-04 00:00:00+00:00,760166.0,0.98,social media,B2B,promotion,0.38,809123.64,258.0,48957.640000000014,Muy Alto,Muy Alto,Bajo
Customer-focused human-resource algorithm,2022-12-15 00:00:00+00:00,2024-03-07 00:00:00+00:00,3296535.0,0.43,email,B2C,Referral,0.77,838474.56,448.0,-2458060.44,Muy Alto,Muy Alto,Bajo
Re-contextualized zero-defect artificial intelligence,2023-04-13 00:00:00+00:00,2024-04-02 00:00:00+00:00,9912034.0,0.34,webinar,B2B,Referral,0.67,227398.12,355.0,-9684635.88,Muy Alto,Muy Alto,Bajo
Decentralized system-worthy neural-net,2023-01-24 00:00:00+00:00,2023-10-25 00:00:00+00:00,6590693.0,0.98,email,B2B,promotion,0.9,543317.45,274.0,-6047375.55,Muy Alto,Muy Alto,Bajo
Reduced content-based Graphic Interface,2022-10-26 00:00:00+00:00,2024-03-03 00:00:00+00:00,1694529.0,0.72,social media,B2C,Referral,0.76,884669.86,494.0,-809859.14,Muy Alto,Muy Alto,Bajo
De-engineered non-volatile hardware,2023-02-10 00:00:00+00:00,2024-02-14 00:00:00+00:00,4104124.0,0.21,email,B2C,organic,0.51,394039.86,369.0,-3710084.14,Muy Alto,Muy Alto,Bajo
Intuitive system-worthy interface,2022-12-28 00:00:00+00:00,2024-06-28 00:00:00+00:00,444452.0,0.83,webinar,B2C,Referral,0.39,300733.58,548.0,-143718.41999999998,Muy Alto,Muy Alto,Bajo
Networked systematic budgetary management,2023-02-13 00:00:00+00:00,2023-12-20 00:00:00+00:00,1174247.0,0.49,email,B2B,organic,0.2,672241.21,310.0,-502005.79000000004,Muy Alto,Muy Alto,Bajo
Open-source radical extranet,2022-12-09 00:00:00+00:00,2023-09-22 00:00:00+00:00,681035.0,0.35,email,B2B,Referral,0.56,196290.5,287.0,-484744.5,Muy Alto,Alto,Bajo
Monitored high-level contingency,2023-02-17 00:00:00+00:00,2023-10-10 00:00:00+00:00,2656378.0,0.9,social media,B2B,paid,0.32,863720.51,235.0,-1792657.49,Muy Alto,Muy Alto,Bajo
Switchable actuating encryption,2022-11-25 00:00:00+00:00,2023-09-14 00:00:00+00:00,310448.0,0.16,webinar,B2C,Referral,0.57,352571.87,293.0,42123.869999999995,Muy Alto,Muy Alto,Bajo
Profit-focused actuating open architecture,2023-01-14 00:00:00+00:00,2024-03-30 00:00:00+00:00,148067.0,0.83,social media,B2C,promotion,0.89,777983.15,441.0,629916.15,Alto,Muy Alto,Bajo
Compatible 5thgeneration open architecture,2023-06-27 00:00:00+00:00,2024-06-09 00:00:00+00:00,4326323.0,0.97,social media,B2B,paid,0.27,284363.38,348.0,-4041959.62,Muy Alto,Muy Alto,Bajo
Business-focused systemic policy,2022-08-21 00:00:00+00:00,2024-07-21 00:00:00+00:00,5064373.0,0.91,email,B2B,organic,0.6,630320.3,700.0,-4434052.7,Muy Alto,Muy Alto,Bajo
Front-line high-level encryption,2023-03-31 00:00:00+00:00,2023-09-10 00:00:00+00:00,3087898.0,0.21,podcast,B2B,promotion,0.7,666756.8,163.0,-2421141.2,Muy Alto,Muy Alto,Bajo
Reduced analyzing moratorium,2023-05-12 00:00:00+00:00,2023-08-07 00:00:00+00:00,3031957.0,0.24,email,B2B,promotion,0.19,926893.18,87.0,-2105063.82,Muy Alto,Muy Alto,Bajo
Configurable systematic concept,2023-01-30 00:00:00+00:00,2023-12-03 00:00:00+00:00,8928348.0,0.1,email,B2B,Referral,0.67,907297.81,307.0,-8021050.1899999995,Muy Alto,Muy Alto,Bajo
Versatile actuating synergy,2023-01-03 00:00:00+00:00,2024-01-28 00:00:00+00:00,647330.0,0.21,email,B2B,Referral,0.75,930401.42,390.0,283071.42000000004,Muy Alto,Muy Alto,Bajo
Mandatory neutral ability,2023-03-22 00:00:00+00:00,2024-06-17 00:00:00+00:00,163598.0,0.23,email,B2B,organic,0.9,125526.72,453.0,-38071.28,Alto,Alto,Bajo
Re-contextualized clear-thinking matrix,2022-12-17 00:00:00+00:00,2024-02-15 00:00:00+00:00,113953.0,0.6,social media,B2B,promotion,0.88,741815.81,425.0,627862.81,Alto,Muy Alto,Bajo
Front-line neutral concept,2023-07-09 00:00:00+00:00,2023-09-21 00:00:00+00:00,2495924.0,0.66,email,B2C,paid,0.73,407610.45,74.0,-2088313.55,Muy Alto,Muy Alto,Bajo
Synergistic optimizing approach,2023-06-25 00:00:00+00:00,2023-10-13 00:00:00+00:00,5997381.0,0.45,social media,B2B,paid,0.7,314799.19,110.0,-5682581.81,Muy Alto,Muy Alto,Bajo
Grass-roots content-based synergy,2022-09-03 00:00:00+00:00,2024-06-10 00:00:00+00:00,1170328.0,0.67,email,B2B,Referral,0.46,236446.2,646.0,-933881.8,Muy Alto,Muy Alto,Bajo
Cross-group web-enabled methodology,2023-05-04 00:00:00+00:00,2024-03-10 00:00:00+00:00,825093.0,0.3,podcast,B2B,paid,0.32,595779.73,311.0,-229313.27000000002,Muy Alto,Muy Alto,Bajo
Total impactful budgetary management,2023-05-07 00:00:00+00:00,2023-09-29 00:00:00+00:00,630442.0,0.13,email,B2C,organic,0.5,807283.82,145.0,176841.81999999995,Muy Alto,Muy Alto,Bajo
Phased background toolset,2022-10-31 00:00:00+00:00,2024-06-28 00:00:00+00:00,7236861.0,0.79,podcast,B2B,Referral,0.33,388308.21,606.0,-6848552.79,Muy Alto,Muy Alto,Bajo
Cross-platform web-enabled ability,2023-05-10 00:00:00+00:00,2024-06-16 00:00:00+00:00,3769645.0,0.14,email,B2C,promotion,0.28,666027.78,403.0,-3103617.2199999997,Muy Alto,Muy Alto,Bajo
Quality-focused 4thgeneration database,2022-12-08 00:00:00+00:00,2024-01-04 00:00:00+00:00,63337.0,0.83,webinar,B2C,organic,0.61,119783.92,392.0,56446.92,Medio,Alto,Bajo
Customizable 5thgeneration instruction set,2023-04-01 00:00:00+00:00,2024-06-20 00:00:00+00:00,4170496.0,0.5,social media,B2B,Referral,0.85,930138.53,446.0,-3240357.4699999997,Muy Alto,Muy Alto,Bajo
Automated real-time productivity,2023-02-26 00:00:00+00:00,2024-02-11 00:00:00+00:00,7232294.0,0.8,podcast,B2C,paid,0.74,776223.2,350.0,-6456070.8,Muy Alto,Muy Alto,Bajo
Advanced systematic complexity,2023-06-10 00:00:00+00:00,2024-04-11 00:00:00+00:00,187352.0,0.95,podcast,B2C,organic,0.54,989733.25,306.0,802381.25,Alto,Muy Alto,Bajo
Re-engineered reciprocal infrastructure,2023-05-02 00:00:00+00:00,2024-05-14 00:00:00+00:00,380805.0,0.78,podcast,B2C,paid,0.78,568518.95,378.0,187713.94999999995,Muy Alto,Muy Alto,Bajo
Customer-focused holistic orchestration,2023-07-07 00:00:00+00:00,2023-08-10 00:00:00+00:00,241293.0,0.3,social media,B2C,paid,0.8,651779.82,34.0,410486.81999999995,Muy Alto,Muy Alto,Bajo
Cross-group homogeneous forecast,2023-03-10 00:00:00+00:00,2023-12-04 00:00:00+00:00,4664557.0,0.9,webinar,B2C,Referral,0.8,67759.8,269.0,-4596797.2,Muy Alto,Medio,Bajo
Customizable optimizing benchmark,2023-06-06 00:00:00+00:00,2024-01-18 00:00:00+00:00,4179929.0,0.35,social media,B2B,Referral,0.54,923943.17,226.0,-3255985.83,Muy Alto,Muy Alto,Bajo
Proactive empowering adapter,2022-08-15 00:00:00+00:00,2023-09-26 00:00:00+00:00,744476.0,0.46,email,B2C,Referral,0.18,694021.69,407.0,-50454.310000000056,Muy Alto,Muy Alto,Bajo
Persevering bi-directional project,2023-03-19 00:00:00+00:00,2023-10-23 00:00:00+00:00,9813586.0,0.74,social media,B2C,promotion,0.76,240715.35,218.0,-9572870.65,Muy Alto,Muy Alto,Bajo
Digitized clear-thinking monitoring,2022-08-16 00:00:00+00:00,2023-10-20 00:00:00+00:00,1046429.0,0.11,podcast,B2B,Referral,0.89,111736.4,430.0,-934692.6,Muy Alto,Alto,Bajo
Multi-layered global complexity,2022-11-16 00:00:00+00:00,2023-11-03 00:00:00+00:00,7894471.0,0.19,email,B2C,Referral,0.24,596911.92,352.0,-7297559.08,Muy Alto,Muy Alto,Bajo
Cross-group bottom-line orchestration,2022-12-12 00:00:00+00:00,2023-09-29 00:00:00+00:00,3093743.0,0.78,email,B2C,Referral,0.64,924081.5,291.0,-2169661.5,Muy Alto,Muy Alto,Bajo
Expanded methodical instruction set,2023-07-22 00:00:00+00:00,2024-03-08 00:00:00+00:00,9417328.0,0.19,webinar,B2C,Referral,0.16,794007.52,230.0,-8623320.48,Muy Alto,Muy Alto,Bajo
Enhanced upward-trending solution,2022-09-23 00:00:00+00:00,2024-07-04 00:00:00+00:00,6186652.0,0.93,podcast,B2C,organic,0.18,628337.1,650.0,-5558314.9,Muy Alto,Muy Alto,Bajo
Advanced client-driven matrix,2023-07-02 00:00:00+00:00,2024-06-24 00:00:00+00:00,5892071.0,0.74,social media,B2B,organic,0.99,416433.63,358.0,-5475637.37,Muy Alto,Muy Alto,Bajo
Re-engineered 6thgeneration time-frame,2022-12-20 00:00:00+00:00,2024-02-08 00:00:00+00:00,708893.0,0.61,webinar,B2C,Referral,0.1,260331.7,415.0,-448561.3,Muy Alto,Muy Alto,Bajo
Quality-focused responsive framework,2023-07-10 00:00:00+00:00,2023-08-03 00:00:00+00:00,3839023.0,0.72,podcast,B2B,paid,0.57,261442.83,24.0,-3577580.17,Muy Alto,Muy Alto,Bajo
Optimized 3rdgeneration superstructure,2023-01-07 00:00:00+00:00,2024-03-22 00:00:00+00:00,3227285.0,0.43,email,B2B,organic,0.4,554858.76,440.0,-2672426.24,Muy Alto,Muy Alto,Bajo
