campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Grass-roots non-volatile hub,2022-11-28 00:00:00+00:00,2024-05-11 00:00:00+00:00,91458.81,643.38,podcast,B2B,promotion,0.84,679885.89,530.0,588427.0800000001,Medio,Alto,Medio
Reverse-engineered attitude-oriented task-force,2023-03-12 00:00:00+00:00,2024-07-28 00:00:00+00:00,82832.93,1076.32,social media,B2B,organic,0.99,974376.54,504.0,891543.6100000001,Medio,Alto,Alto
Synergized mission-critical conglomeration,2023-07-22 00:00:00+00:00,2024-03-23 00:00:00+00:00,84628.79,-67.85,webinar,B2B,organic,0.18,27207.72,245.0,-57421.06999999999,Medio,Medio,
Configurable transitional data-warehouse,2023-05-08 00:00:00+00:00,2024-03-22 00:00:00+00:00,64944.48,1256.81,email,B2B,Referral,0.98,881173.83,319.0,816229.35,Medio,Alto,Alto
Ergonomic global project,2023-05-12 00:00:00+00:00,2024-06-04 00:00:00+00:00,78379.56,94.67,webinar,B2B,promotion,0.29,152577.96,389.0,74198.4,Medio,Alto,Medio
Sharable 24/7 Graphic Interface,2023-05-09 00:00:00+00:00,2024-05-13 00:00:00+00:00,24433.75,656.73,social media,B2B,Referral,0.23,184897.69,370.0,160463.94,Medio,Alto,Medio
Progressive directional secured line,2022-12-27 00:00:00+00:00,2024-01-18 00:00:00+00:00,74898.2,517.47,webinar,B2B,Referral,0.79,462470.31,387.0,387572.11,Medio,Alto,Medio
Compatible tertiary alliance,2022-08-09 00:00:00+00:00,2024-07-02 00:00:00+00:00,3934.75,2168.25,webinar,B2B,promotion,0.25,89250.13,693.0,85315.38,Bajo,Medio,Alto
Face-to-face 6thgeneration methodology,2023-06-22 00:00:00+00:00,2024-06-02 00:00:00+00:00,64308.7,1197.25,webinar,B2B,Referral,0.85,834244.46,346.0,769935.76,Medio,Alto,Alto
Customer-focused asymmetric workforce,2023-05-24 00:00:00+00:00,2024-01-23 00:00:00+00:00,76873.7,1168.71,social media,B2C,paid,0.16,975307.6,244.0,898433.9,Medio,Alto,Alto
Profound reciprocal forecast,2022-11-20 00:00:00+00:00,2024-05-16 00:00:00+00:00,76690.9,856.77,social media,B2C,paid,0.71,733753.88,543.0,657062.98,Medio,Alto,Medio
De-engineered high-level functionalities,2023-03-20 00:00:00+00:00,2023-12-16 00:00:00+00:00,53478.93,1742.06,podcast,B2C,Referral,0.45,985115.73,271.0,931636.7999999999,Medio,Alto,Alto
Reverse-engineered upward-trending core,2023-07-07 00:00:00+00:00,2023-09-23 00:00:00+00:00,41516.78,555.89,social media,B2B,organic,0.23,272303.25,78.0,230786.47,Medio,Alto,Medio
Future-proofed zero administration attitude,2022-11-16 00:00:00+00:00,2024-06-22 00:00:00+00:00,69169.4,216.54,webinar,B2C,organic,0.11,218950.95,584.0,149781.55000000002,Medio,Alto,Medio
Mandatory intermediate neural-net,2022-12-22 00:00:00+00:00,2024-06-20 00:00:00+00:00,95593.18,845.84,social media,B2B,organic,0.76,904158.64,546.0,808565.46,Medio,Alto,Medio
Team-oriented discrete benchmark,2023-03-16 00:00:00+00:00,2023-08-05 00:00:00+00:00,2970.45,23870.89,webinar,B2C,promotion,0.19,712043.2,142.0,709072.75,Bajo,Alto,
Cloned scalable frame,2022-12-30 00:00:00+00:00,2023-08-18 00:00:00+00:00,4839.55,5074.1,webinar,B2B,promotion,0.0,250403.29,231.0,245563.74000000002,Bajo,Alto,
Profit-focused 5thgeneration standardization,2023-01-03 00:00:00+00:00,2024-06-06 00:00:00+00:00,70530.3,991.9,email,B2C,promotion,0.81,770120.35,520.0,699590.0499999999,Medio,Alto,Medio
Distributed asymmetric frame,2023-04-15 00:00:00+00:00,2024-03-28 00:00:00+00:00,78889.49,971.68,podcast,B2C,paid,0.12,845440.9,348.0,766551.41,Medio,Alto,Medio
Vision-oriented 4thgeneration groupware,2023-03-03 00:00:00+00:00,2024-02-28 00:00:00+00:00,76029.54,251.81,podcast,B2B,organic,0.26,267482.0,362.0,191452.46000000002,Medio,Alto,Medio
Persistent methodical Graphical User Interface,2022-09-11 00:00:00+00:00,2024-05-11 00:00:00+00:00,37369.74,1692.77,webinar,B2C,organic,0.24,669953.74,608.0,632584.0,Medio,Alto,Alto
Integrated didactic circuit,2022-09-15 00:00:00+00:00,2024-05-02 00:00:00+00:00,43026.77,477.09,podcast,B2C,Referral,0.92,248301.18,595.0,205274.41,Medio,Alto,Medio
Expanded system-worthy collaboration,2022-12-16 00:00:00+00:00,2024-02-01 00:00:00+00:00,86687.38,239.8,email,B2B,Referral,0.46,294566.58,412.0,207879.2,Medio,Alto,Medio
Grass-roots client-server middleware,2023-01-04 00:00:00+00:00,2023-11-10 00:00:00+00:00,41458.15,2130.89,email,B2B,paid,0.21,924885.11,310.0,883426.96,Medio,Alto,Alto
Universal systemic utilization,2023-05-22 00:00:00+00:00,2023-10-16 00:00:00+00:00,78294.27,721.62,webinar,B2B,paid,0.57,643279.88,147.0,564985.61,Medio,Alto,Medio
Expanded system-worthy flexibility,2022-10-22 00:00:00+00:00,2024-06-22 00:00:00+00:00,61204.36,285.04,social media,B2B,promotion,0.8,235658.56,609.0,174454.2,Medio,Alto,Medio
Customizable homogeneous policy,2023-03-29 00:00:00+00:00,2024-03-27 00:00:00+00:00,75087.14,517.95,social media,B2C,Referral,0.2,464001.7,364.0,388914.56,Medio,Alto,Medio
Visionary local paradigm,2023-02-13 00:00:00+00:00,2023-09-06 00:00:00+00:00,87595.32,122.35,podcast,B2C,paid,0.8,194771.92,205.0,107176.6,Medio,Alto,Medio
Persevering 24/7 complexity,2023-01-22 00:00:00+00:00,2023-11-21 00:00:00+00:00,31000.36,1149.29,email,B2C,promotion,0.28,387283.38,303.0,356283.02,Medio,Alto,Alto
Visionary multimedia synergy,2023-01-19 00:00:00+00:00,2024-01-14 00:00:00+00:00,25100.93,966.97,webinar,B2B,paid,0.17,267820.25,360.0,242719.32,Medio,Alto,Medio
Automated radical access,2023-02-25 00:00:00+00:00,2023-10-05 00:00:00+00:00,40413.87,136.81,webinar,B2B,organic,0.4,95705.91,222.0,55292.04,Medio,Medio,Medio
Inverse transitional artificial intelligence,2023-06-02 00:00:00+00:00,2023-11-26 00:00:00+00:00,2667.65,32197.08,podcast,B2B,Referral,0.1,861573.13,177.0,858905.48,Bajo,Alto,
Down-sized modular conglomeration,2023-01-16 00:00:00+00:00,2023-08-13 00:00:00+00:00,15210.7,2359.91,podcast,B2C,paid,0.79,374169.78,209.0,358959.08,Medio,Alto,Alto
Robust next generation protocol,2022-10-21 00:00:00+00:00,2024-03-12 00:00:00+00:00,55331.1,539.28,webinar,B2C,paid,0.22,353720.66,508.0,298389.56,Medio,Alto,Medio
Innovative exuding toolset,2023-01-24 00:00:00+00:00,2023-12-28 00:00:00+00:00,86461.82,847.53,social media,B2C,organic,0.52,819254.95,338.0,732793.1299999999,Medio,Alto,Medio
Streamlined holistic toolset,2023-02-23 00:00:00+00:00,2024-03-15 00:00:00+00:00,82520.55,896.84,webinar,B2B,paid,0.43,822593.79,386.0,740073.24,Medio,Alto,Medio
Managed global capacity,2023-05-13 00:00:00+00:00,2024-03-05 00:00:00+00:00,14593.14,5188.98,social media,B2C,paid,0.28,771828.11,297.0,757234.97,Medio,Alto,
Phased systematic interface,2023-02-05 00:00:00+00:00,2024-05-18 00:00:00+00:00,3083.5,15925.79,social media,B2C,paid,0.13,494155.17,468.0,491071.67,Bajo,Alto,
Persistent methodical info-mediaries,2022-08-09 00:00:00+00:00,2023-10-12 00:00:00+00:00,67207.89,898.26,email,B2C,promotion,0.74,670908.37,429.0,603700.48,Medio,Alto,Medio
Up-sized maximized capability,2023-05-11 00:00:00+00:00,2024-05-06 00:00:00+00:00,57934.37,1290.81,social media,B2B,promotion,0.28,805755.38,361.0,747821.01,Medio,Alto,Alto
Distributed scalable moratorium,2022-08-07 00:00:00+00:00,2024-06-25 00:00:00+00:00,21399.83,856.36,social media,B2B,promotion,0.89,204659.89,688.0,183260.06,Medio,Alto,Medio
Inverse stable process improvement,2023-06-25 00:00:00+00:00,2024-04-22 00:00:00+00:00,43101.14,992.0,webinar,B2C,paid,0.81,470664.64,302.0,427563.5,Medio,Alto,Medio
Multi-tiered high-level protocol,2022-12-28 00:00:00+00:00,2023-10-19 00:00:00+00:00,44514.72,803.44,podcast,B2C,paid,0.97,402165.58,295.0,357650.86,Medio,Alto,Medio
Synergized 6thgeneration interface,2023-04-22 00:00:00+00:00,2024-06-14 00:00:00+00:00,23901.39,3741.58,email,B2C,Referral,0.25,918190.34,419.0,894288.95,Medio,Alto,
Seamless attitude-oriented architecture,2022-09-07 00:00:00+00:00,2023-11-20 00:00:00+00:00,67575.94,1366.41,email,B2B,organic,0.51,990939.91,439.0,923363.97,Medio,Alto,Alto
Centralized zero tolerance infrastructure,2023-03-11 00:00:00+00:00,2023-11-06 00:00:00+00:00,86627.2,415.29,webinar,B2B,promotion,0.21,446384.91,240.0,359757.70999999996,Medio,Alto,Medio
Focused motivating strategy,2023-07-31 00:00:00+00:00,2023-11-01 00:00:00+00:00,44640.33,1995.73,social media,B2C,organic,0.69,935541.35,93.0,890901.02,Medio,Alto,Alto
Function-based leadingedge budgetary management,2022-12-16 00:00:00+00:00,2023-08-23 00:00:00+00:00,64755.7,1438.85,webinar,B2B,Referral,0.2,996493.1,250.0,931737.4,Medio,Alto,Alto
Right-sized next generation solution,2022-09-27 00:00:00+00:00,2024-03-26 00:00:00+00:00,95256.19,-11.23,podcast,B2C,Referral,0.65,84562.94,546.0,-10693.25,Medio,Medio,Pérdida
Assimilated local framework,2023-01-07 00:00:00+00:00,2024-06-05 00:00:00+00:00,82461.13,246.64,social media,B2B,organic,0.8,285843.42,515.0,203382.28999999998,Medio,Alto,Medio
Enterprise-wide bottom-line superstructure,2023-04-24 00:00:00+00:00,2023-10-10 00:00:00+00:00,1407.21,7863.08,webinar,B2B,promotion,0.57,112057.31,169.0,110650.09999999999,Bajo,Alto,
Triple-buffered bi-directional extranet,2023-07-05 00:00:00+00:00,2023-11-02 00:00:00+00:00,26990.81,746.29,email,B2C,Referral,0.75,228421.55,120.0,201430.74,Medio,Alto,Medio
Down-sized systemic open architecture,2022-11-14 00:00:00+00:00,2024-02-25 00:00:00+00:00,43113.83,637.44,webinar,B2B,organic,0.33,317940.22,468.0,274826.38999999996,Medio,Alto,Medio
Optional composite secured line,2023-06-05 00:00:00+00:00,2024-02-13 00:00:00+00:00,99250.38,51.01,webinar,B2B,Referral,0.37,149879.61,253.0,50629.22999999998,Medio,Alto,Medio
Self-enabling non-volatile core,2023-07-28 00:00:00+00:00,2024-03-16 00:00:00+00:00,3884.46,16323.52,podcast,B2B,organic,0.86,637965.2,232.0,634080.74,Bajo,Alto,
Multi-tiered context-sensitive hub,2023-06-20 00:00:00+00:00,2024-05-24 00:00:00+00:00,1380.68,11461.07,podcast,B2C,promotion,0.84,159621.36,339.0,158240.68,Bajo,Alto,
Optimized 4thgeneration hub,2023-04-02 00:00:00+00:00,2024-06-28 00:00:00+00:00,36530.3,1178.79,podcast,B2C,Referral,0.13,467146.31,453.0,430616.01,Medio,Alto,Alto
Re-engineered methodical methodology,2023-06-02 00:00:00+00:00,2024-07-05 00:00:00+00:00,86154.71,1022.58,social media,B2B,paid,0.8,967152.2,399.0,880997.49,Medio,Alto,Alto
Sharable cohesive focus group,2022-08-27 00:00:00+00:00,2023-11-03 00:00:00+00:00,88536.97,159.17,email,B2B,paid,0.92,229463.61,433.0,140926.63999999998,Medio,Alto,Medio
Mandatory multi-tasking hardware,2022-09-08 00:00:00+00:00,2023-12-27 00:00:00+00:00,35256.99,1574.06,email,B2B,organic,0.7,590224.33,475.0,554967.34,Medio,Alto,Alto
User-friendly radical conglomeration,2022-11-02 00:00:00+00:00,2024-07-17 00:00:00+00:00,61599.99,542.75,webinar,B2C,organic,0.93,395935.5,623.0,334335.51,Medio,Alto,Medio
Ameliorated attitude-oriented flexibility,2022-10-11 00:00:00+00:00,2024-06-15 00:00:00+00:00,75404.87,75.47,email,B2C,Referral,0.55,132316.32,613.0,56911.45000000001,Medio,Alto,Medio
Visionary methodical workforce,2023-01-27 00:00:00+00:00,2024-03-25 00:00:00+00:00,36063.47,1928.36,podcast,B2C,promotion,0.67,731497.44,423.0,695433.97,Medio,Alto,Alto
Future-proofed 4thgeneration core,2022-11-07 00:00:00+00:00,2024-04-07 00:00:00+00:00,17378.68,4197.68,podcast,B2B,Referral,0.88,746880.8,517.0,729502.12,Medio,Alto,
Networked system-worthy solution,2023-04-28 00:00:00+00:00,2024-02-22 00:00:00+00:00,70575.1,139.64,social media,B2B,paid,0.62,169122.94,300.0,98547.84,Medio,Alto,Medio
Cross-group zero administration model,2023-01-23 00:00:00+00:00,2023-10-09 00:00:00+00:00,75677.68,694.94,social media,B2B,paid,0.16,601591.49,259.0,525913.81,Medio,Alto,Medio
Organized static alliance,2023-01-23 00:00:00+00:00,2023-10-04 00:00:00+00:00,20309.3,4109.42,webinar,B2B,promotion,0.84,854903.83,254.0,834594.5299999999,Medio,Alto,
Face-to-face scalable definition,2023-06-13 00:00:00+00:00,2024-04-26 00:00:00+00:00,76484.11,-68.14,podcast,B2B,paid,0.41,24367.21,318.0,-52116.9,Medio,Medio,
Programmable tertiary installation,2022-11-22 00:00:00+00:00,2024-04-17 00:00:00+00:00,20983.45,3305.68,webinar,B2C,promotion,0.94,714628.56,512.0,693645.1100000001,Medio,Alto,
Reverse-engineered multi-state standardization,2022-09-05 00:00:00+00:00,2023-10-10 00:00:00+00:00,23498.46,2707.77,podcast,B2C,organic,0.32,659782.2,400.0,636283.74,Medio,Alto,Alto
Versatile systemic matrices,2023-03-18 00:00:00+00:00,2023-11-03 00:00:00+00:00,40761.62,1248.13,email,B2B,Referral,0.74,549518.67,230.0,508757.05000000005,Medio,Alto,Alto
Polarized client-driven moratorium,2023-01-25 00:00:00+00:00,2023-08-16 00:00:00+00:00,50624.24,-72.19,webinar,B2C,Referral,0.58,14079.6,203.0,-36544.64,Medio,Medio,
Implemented neutral algorithm,2023-05-31 00:00:00+00:00,2024-05-04 00:00:00+00:00,29528.87,1764.18,podcast,B2C,promotion,0.78,550470.56,339.0,520941.69000000006,Medio,Alto,Alto
Enterprise-wide impactful installation,2023-07-26 00:00:00+00:00,2024-02-23 00:00:00+00:00,71620.59,1117.87,email,B2C,Referral,0.38,872243.42,212.0,800622.8300000001,Medio,Alto,Alto
Managed regional process improvement,2023-06-14 00:00:00+00:00,2023-09-19 00:00:00+00:00,65007.53,560.14,email,B2B,promotion,0.99,429137.69,97.0,364130.16000000003,Medio,Alto,Medio
Vision-oriented incremental website,2023-02-28 00:00:00+00:00,2024-04-26 00:00:00+00:00,88865.19,326.91,email,B2B,Referral,0.4,379377.93,423.0,290512.74,Medio,Alto,Medio
Compatible global Graphical User Interface,2023-07-05 00:00:00+00:00,2024-05-05 00:00:00+00:00,29838.85,2323.83,webinar,B2C,paid,0.4,723242.82,305.0,693403.97,Medio,Alto,Alto
Up-sized web-enabled flexibility,2022-09-24 00:00:00+00:00,2024-06-08 00:00:00+00:00,82727.29,871.87,podcast,B2B,organic,0.21,804001.71,623.0,721274.4199999999,Medio,Alto,Medio
User-centric intermediate website,2023-03-04 00:00:00+00:00,2023-11-09 00:00:00+00:00,40776.29,1943.81,email,B2C,promotion,0.2,833389.82,250.0,792613.5299999999,Medio,Alto,Alto
Multi-tiered asynchronous model,2022-08-26 00:00:00+00:00,2024-01-03 00:00:00+00:00,28192.89,3065.1,social media,B2C,organic,0.1,892332.18,495.0,864139.29,Medio,Alto,
Function-based homogeneous productivity,2022-10-28 00:00:00+00:00,2024-05-04 00:00:00+00:00,11711.34,8229.95,social media,B2B,organic,0.26,975549.34,554.0,963838.0,Medio,Alto,
Persevering tertiary solution,2022-12-24 00:00:00+00:00,2023-12-07 00:00:00+00:00,46790.73,1628.46,social media,B2C,promotion,0.79,808758.89,348.0,761968.16,Medio,Alto,Alto
Expanded 3rdgeneration synergy,2022-10-08 00:00:00+00:00,2024-07-09 00:00:00+00:00,43946.75,1581.74,email,B2B,paid,0.0,739069.46,640.0,695122.71,Medio,Alto,Alto
Stand-alone web-enabled array,2022-09-10 00:00:00+00:00,2023-11-24 00:00:00+00:00,49546.42,1590.87,social media,B2C,organic,0.26,837766.38,440.0,788219.96,Medio,Alto,Alto
Reverse-engineered stable approach,2022-08-14 00:00:00+00:00,2024-01-05 00:00:00+00:00,9472.45,7238.49,podcast,B2B,paid,0.77,695134.9,509.0,685662.4500000001,Bajo,Alto,
Streamlined homogeneous emulation,2022-08-22 00:00:00+00:00,2023-11-17 00:00:00+00:00,41792.48,1719.47,podcast,B2C,promotion,0.28,760400.54,452.0,718608.06,Medio,Alto,Alto
Face-to-face multi-tasking flexibility,2023-06-07 00:00:00+00:00,2023-10-23 00:00:00+00:00,92997.45,737.68,podcast,B2B,Referral,0.51,779020.93,138.0,686023.4800000001,Medio,Alto,Medio
Cross-group bandwidth-monitored algorithm,2023-04-18 00:00:00+00:00,2024-02-06 00:00:00+00:00,92913.24,258.08,podcast,B2C,paid,0.63,332706.37,294.0,239793.13,Medio,Alto,Medio
Cross-platform empowering protocol,2022-10-13 00:00:00+00:00,2024-02-05 00:00:00+00:00,15036.97,2616.28,social media,B2B,Referral,0.66,408446.72,480.0,393409.75,Medio,Alto,Alto
Robust maximized Graphic Interface,2022-09-17 00:00:00+00:00,2024-07-31 00:00:00+00:00,95291.59,744.61,social media,B2B,organic,0.27,804844.5,683.0,709552.91,Medio,Alto,Medio
Reduced solution-oriented Local Area Network,2022-10-18 00:00:00+00:00,2024-02-07 00:00:00+00:00,29617.85,1596.81,podcast,B2B,paid,0.7,502557.55,477.0,472939.7,Medio,Alto,Alto
Grass-roots multimedia hub,2022-08-07 00:00:00+00:00,2024-03-11 00:00:00+00:00,8752.77,9922.7,email,B2C,paid,0.2,877263.89,582.0,868511.12,Bajo,Alto,
Inverse dedicated process improvement,2023-01-14 00:00:00+00:00,2023-12-20 00:00:00+00:00,41771.2,2026.79,webinar,B2C,organic,0.7,888385.22,340.0,846614.02,Medio,Alto,Alto
Networked impactful complexity,2022-11-13 00:00:00+00:00,2023-12-17 00:00:00+00:00,53289.5,1483.77,webinar,B2C,Referral,0.1,843984.33,399.0,790694.83,Medio,Alto,Alto
Re-contextualized 3rdgeneration moderator,2023-01-15 00:00:00+00:00,2024-07-07 00:00:00+00:00,85490.69,111.54,podcast,B2C,Referral,0.59,180847.3,539.0,95356.60999999999,Medio,Alto,Medio
Operative heuristic middleware,2023-05-27 00:00:00+00:00,2023-08-28 00:00:00+00:00,95518.8,315.22,webinar,B2C,Referral,0.46,396609.72,93.0,301090.92,Medio,Alto,Medio
Seamless didactic algorithm,2022-09-06 00:00:00+00:00,2024-04-07 00:00:00+00:00,20179.61,1523.12,webinar,B2B,promotion,0.46,327538.8,579.0,307359.19,Medio,Alto,Alto
Multi-layered neutral productivity,2023-04-14 00:00:00+00:00,2024-03-17 00:00:00+00:00,15550.45,5434.8,webinar,B2C,paid,0.23,860685.98,338.0,845135.53,Medio,Alto,
Enhanced systematic conglomeration,2023-06-06 00:00:00+00:00,2024-06-03 00:00:00+00:00,26004.11,1508.56,email,B2B,organic,0.88,418291.72,363.0,392287.61,Medio,Alto,Alto
Customizable mission-critical projection,2022-09-05 00:00:00+00:00,2023-11-05 00:00:00+00:00,66562.1,1045.37,email,B2B,promotion,0.6,762382.2,426.0,695820.1,Medio,Alto,Alto
Future-proofed dynamic Internet solution,2022-10-08 00:00:00+00:00,2023-10-20 00:00:00+00:00,8494.12,2359.01,podcast,B2C,paid,0.93,208871.22,377.0,200377.1,Bajo,Alto,Alto
Realigned homogeneous support,2022-10-13 00:00:00+00:00,2024-03-03 00:00:00+00:00,24132.55,39.0,social media,B2C,paid,0.65,33543.21,507.0,9410.66,Medio,Medio,Medio
Enterprise-wide non-volatile projection,2023-03-05 00:00:00+00:00,2024-04-18 00:00:00+00:00,99324.9,417.04,email,B2B,organic,0.85,513550.65,410.0,414225.75,Medio,Alto,Medio
Up-sized next generation portal,2022-11-14 00:00:00+00:00,2024-06-23 00:00:00+00:00,5702.93,16590.03,social media,B2C,organic,0.88,951820.67,587.0,946117.74,Bajo,Alto,
Stand-alone modular Internet solution,2023-05-05 00:00:00+00:00,2023-08-17 00:00:00+00:00,11068.74,6649.47,podcast,B2C,promotion,0.86,747080.9,104.0,736012.16,Medio,Alto,
Stand-alone composite matrix,2022-11-10 00:00:00+00:00,2023-12-19 00:00:00+00:00,47307.68,1543.42,podcast,B2B,Referral,0.85,777464.6,404.0,730156.9199999999,Medio,Alto,Alto
Robust national process improvement,2023-07-07 00:00:00+00:00,2023-10-09 00:00:00+00:00,5211.43,8332.42,social media,B2C,organic,0.89,439449.66,94.0,434238.23,Bajo,Alto,
Intuitive analyzing contingency,2022-11-02 00:00:00+00:00,2023-10-29 00:00:00+00:00,66488.96,634.73,webinar,B2C,promotion,0.53,488511.76,361.0,422022.8,Medio,Alto,Medio
Networked systemic toolset,2023-02-06 00:00:00+00:00,2023-09-12 00:00:00+00:00,41529.52,2131.84,podcast,B2C,paid,0.79,926873.57,218.0,885344.0499999999,Medio,Alto,Alto
Compatible content-based architecture,2023-02-05 00:00:00+00:00,2024-05-27 00:00:00+00:00,59471.38,316.32,email,B2B,paid,0.16,247589.89,477.0,188118.51,Medio,Alto,Medio
Universal uniform service-desk,2023-07-10 00:00:00+00:00,2024-05-16 00:00:00+00:00,37054.16,-83.88,email,B2B,Referral,0.6,5971.96,311.0,-31082.200000000004,Medio,Bajo,
Programmable non-volatile encoding,2023-02-22 00:00:00+00:00,2023-08-21 00:00:00+00:00,46184.9,1784.64,podcast,B2C,Referral,0.2,870419.56,180.0,824234.66,Medio,Alto,Alto
Public-key logistical knowledgebase,2022-09-13 00:00:00+00:00,2024-07-25 00:00:00+00:00,35711.19,1775.46,webinar,B2C,promotion,0.39,669747.7,681.0,634036.51,Medio,Alto,Alto
Profit-focused next generation installation,2023-03-12 00:00:00+00:00,2024-07-30 00:00:00+00:00,16505.53,2330.64,podcast,B2C,paid,0.29,401190.17,506.0,384684.64,Medio,Alto,Alto
Right-sized transitional standardization,2023-02-06 00:00:00+00:00,2024-01-06 00:00:00+00:00,9929.8,9669.91,email,B2C,promotion,0.65,970132.5,334.0,960202.7,Bajo,Alto,
Quality-focused local methodology,2022-09-21 00:00:00+00:00,2023-12-27 00:00:00+00:00,11092.23,840.27,social media,B2C,paid,0.83,104296.76,462.0,93204.53,Medio,Alto,Medio
Intuitive mobile focus group,2023-06-04 00:00:00+00:00,2024-02-12 00:00:00+00:00,56406.79,165.65,podcast,B2C,Referral,0.7,149846.93,253.0,93440.13999999998,Medio,Alto,Medio
Extended web-enabled approach,2023-01-23 00:00:00+00:00,2023-10-26 00:00:00+00:00,94020.1,169.67,social media,B2B,Referral,0.47,253543.28,276.0,159523.18,Medio,Alto,Medio
Configurable context-sensitive orchestration,2022-09-15 00:00:00+00:00,2024-05-22 00:00:00+00:00,45583.71,2004.26,social media,B2C,organic,0.0,959198.9,615.0,913615.1900000001,Medio,Alto,Alto
Organized multi-state definition,2022-09-26 00:00:00+00:00,2023-11-22 00:00:00+00:00,94235.4,46.7,social media,B2B,promotion,0.16,138245.41,422.0,44010.01000000001,Medio,Alto,Medio
Horizontal systematic moderator,2023-06-30 00:00:00+00:00,2023-10-25 00:00:00+00:00,20557.58,4040.23,webinar,B2B,promotion,0.8,851130.62,117.0,830573.04,Medio,Alto,
Reverse-engineered non-volatile intranet,2022-08-09 00:00:00+00:00,2023-10-22 00:00:00+00:00,35179.9,239.68,webinar,B2B,Referral,0.53,119499.36,439.0,84319.45999999999,Medio,Alto,Medio
Versatile systematic flexibility,2023-05-16 00:00:00+00:00,2023-09-06 00:00:00+00:00,24546.35,1593.57,webinar,B2C,promotion,0.14,415710.74,113.0,391164.39,Medio,Alto,Alto
Sharable tangible structure,2022-09-22 00:00:00+00:00,2023-12-07 00:00:00+00:00,11545.73,160.15,social media,B2C,promotion,0.5,30036.66,441.0,18490.93,Medio,Medio,Medio
Enhanced optimizing time-frame,2022-11-06 00:00:00+00:00,2024-04-02 00:00:00+00:00,1378.61,62489.35,email,B2B,organic,0.66,862862.99,513.0,861484.38,Bajo,Alto,
Stand-alone zero-defect Graphic Interface,2023-01-09 00:00:00+00:00,2023-10-31 00:00:00+00:00,41687.29,635.35,social media,B2B,organic,0.97,306545.57,295.0,264858.28,Medio,Alto,Medio
Intuitive 24hour flexibility,2023-05-22 00:00:00+00:00,2023-11-30 00:00:00+00:00,78922.22,939.5,podcast,B2C,organic,0.5,820394.15,192.0,741471.93,Medio,Alto,Medio
Profound heuristic solution,2022-09-03 00:00:00+00:00,2023-12-05 00:00:00+00:00,29965.35,2570.04,email,B2B,organic,0.69,800087.39,458.0,770122.04,Medio,Alto,Alto
Organized explicit pricing structure,2022-09-19 00:00:00+00:00,2023-11-10 00:00:00+00:00,44016.46,1072.85,webinar,B2C,organic,0.46,516247.3,417.0,472230.83999999997,Medio,Alto,Alto
Compatible local concept,2023-06-03 00:00:00+00:00,2024-03-09 00:00:00+00:00,79189.2,-87.91,webinar,B2B,Referral,0.15,9576.39,280.0,-69612.81,Medio,Bajo,
Business-focused directional instruction set,2023-06-21 00:00:00+00:00,2023-09-08 00:00:00+00:00,65347.8,1228.74,podcast,B2B,promotion,0.8,868299.33,79.0,802951.5299999999,Medio,Alto,Alto
Up-sized foreground open system,2023-04-29 00:00:00+00:00,2024-05-08 00:00:00+00:00,64165.51,352.37,podcast,B2B,promotion,0.44,290264.87,375.0,226099.36,Medio,Alto,Medio
Operative exuding process improvement,2023-05-29 00:00:00+00:00,2023-11-11 00:00:00+00:00,55991.95,1637.74,social media,B2B,organic,0.72,972995.99,166.0,917004.04,Medio,Alto,Alto
Ergonomic full-range workforce,2023-04-25 00:00:00+00:00,2024-03-13 00:00:00+00:00,88094.67,235.89,email,B2B,paid,0.24,295898.2,323.0,207803.53000000003,Medio,Alto,Medio
Down-sized object-oriented website,2022-11-16 00:00:00+00:00,2024-04-10 00:00:00+00:00,23030.51,-38.52,social media,B2C,Referral,0.9,14158.69,511.0,-8871.819999999998,Medio,Medio,
Fully-configurable web-enabled info-mediaries,2023-03-30 00:00:00+00:00,2024-04-04 00:00:00+00:00,44207.35,1857.97,social media,B2C,organic,0.51,865565.75,371.0,821358.4,Medio,Alto,Alto
User-centric intangible success,2023-01-09 00:00:00+00:00,2023-08-27 00:00:00+00:00,40594.89,671.84,email,B2C,Referral,0.86,313328.51,230.0,272733.62,Medio,Alto,Medio
Realigned zero administration intranet,2023-03-12 00:00:00+00:00,2023-11-29 00:00:00+00:00,55314.88,540.69,social media,B2B,paid,0.34,354396.83,262.0,299081.95,Medio,Alto,Medio
Secured grid-enabled policy,2023-07-22 00:00:00+00:00,2023-08-27 00:00:00+00:00,91275.2,734.1,email,B2C,paid,0.38,761329.99,36.0,670054.79,Medio,Alto,Medio
Sharable neutral array,2023-03-24 00:00:00+00:00,2024-06-15 00:00:00+00:00,67716.57,77.86,webinar,B2B,promotion,0.15,120441.4,449.0,52724.82999999999,Medio,Alto,Medio
Universal global benchmark,2023-05-04 00:00:00+00:00,2024-03-13 00:00:00+00:00,15390.47,1779.57,webinar,B2B,paid,0.72,289275.2,314.0,273884.73000000004,Medio,Alto,Alto
Adaptive well-modulated extranet,2022-11-18 00:00:00+00:00,2023-08-09 00:00:00+00:00,71105.48,241.37,social media,B2C,promotion,0.9,242732.54,264.0,171627.06,Medio,Alto,Medio
