campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,duration_days,beneficio_neto,budget_cat,revenue_cat,roi_cat
Proactive incremental framework,2022-12-16 00:00:00+00:00,2024-05-21 00:00:00+00:00,96760380.0,-0.9963492167972056,email,B2B,Referral,0.33,353251.17,522.0,-96407128.83,Muy Alto,Muy Alto,Pérdida
Quality-focused hybrid policy,2023-01-28 00:00:00+00:00,2024-05-10 00:00:00+00:00,90020460.0,-0.9914864730751209,social media,B2C,promotion,0.9,766391.61,468.0,-89254068.39,Muy Alto,Muy Alto,Pérdida
Progressive 24hour utilization,2022-11-01 00:00:00+00:00,2024-03-14 00:00:00+00:00,14495840.0,-0.992711132297266,podcast,B2C,Referral,0.56,105658.26,499.0,-14390181.74,Muy Alto,Alto,Pérdida
Organized coherent utilization,2022-09-12 00:00:00+00:00,2024-05-18 00:00:00+00:00,7889640.0,-0.9796997961884193,email,B2C,Referral,0.56,160161.3,614.0,-7729478.7,Muy Alto,Alto,Pérdida
Versatile user-facing benchmark,2022-09-19 00:00:00+00:00,2024-05-21 00:00:00+00:00,53658920.0,-0.9858123844087805,social media,B2B,promotion,0.0,761292.13,610.0,-52897627.87,Muy Alto,Muy Alto,Pérdida
Configurable client-driven migration,2022-12-09 00:00:00+00:00,2024-03-10 00:00:00+00:00,21172320.0,-0.954058209020079,social media,B2C,Referral,0.32,972694.3,457.0,-20199625.7,Muy Alto,Muy Alto,Pérdida
Public-key fresh-thinking intranet,2023-07-23 00:00:00+00:00,2024-04-01 00:00:00+00:00,88296950.0,-0.9894873854646169,webinar,B2C,Referral,0.13,928231.8,253.0,-87368718.2,Muy Alto,Muy Alto,Pérdida
Self-enabling bandwidth-monitored array,2022-09-15 00:00:00+00:00,2024-04-05 00:00:00+00:00,42970960.0,-0.9919591903462245,webinar,B2C,Referral,0.68,345521.31,568.0,-42625438.69,Muy Alto,Muy Alto,Pérdida
Profound disintermediate analyzer,2022-12-16 00:00:00+00:00,2023-11-09 00:00:00+00:00,4941820.0,-0.8144008907649408,social media,B2B,paid,0.83,917197.39,328.0,-4024622.61,Muy Alto,Muy Alto,Pérdida
Multi-tiered multi-tasking support,2022-10-23 00:00:00+00:00,2023-12-08 00:00:00+00:00,3809120.0,-0.8493379074431889,webinar,B2C,Referral,0.2,573889.99,411.0,-3235230.01,Muy Alto,Muy Alto,Pérdida
Triple-buffered next generation moderator,2023-07-22 00:00:00+00:00,2024-02-17 00:00:00+00:00,96955190.0,-0.9937587915613388,webinar,B2B,promotion,0.51,605117.55,210.0,-96350072.45,Muy Alto,Muy Alto,Pérdida
Synergistic needs-based framework,2022-10-21 00:00:00+00:00,2024-04-27 00:00:00+00:00,22787980.0,-0.9587437012846246,webinar,B2C,organic,0.29,940147.71,554.0,-21847832.29,Muy Alto,Muy Alto,Pérdida
Horizontal national alliance,2022-12-20 00:00:00+00:00,2023-11-10 00:00:00+00:00,59550270.0,-0.9941997744090832,social media,B2C,Referral,0.42,345405.0,325.0,-59204865.0,Muy Alto,Muy Alto,Pérdida
Team-oriented mobile contingency,2023-03-29 00:00:00+00:00,2024-01-25 00:00:00+00:00,5521970.0,-0.8834004712086448,podcast,B2B,promotion,0.64,643859.1,302.0,-4878110.9,Muy Alto,Muy Alto,Pérdida
Persistent grid-enabled contingency,2022-10-14 00:00:00+00:00,2024-02-06 00:00:00+00:00,38978720.0,-0.9812540665778661,podcast,B2C,organic,0.25,730692.49,480.0,-38248027.51,Muy Alto,Muy Alto,Pérdida
Reactive real-time array,2023-06-21 00:00:00+00:00,2024-04-13 00:00:00+00:00,77106380.0,-0.9975650374197309,podcast,B2C,promotion,0.39,187751.15,297.0,-76918628.85,Muy Alto,Alto,Pérdida
Programmable asynchronous encryption,2023-01-17 00:00:00+00:00,2023-12-22 00:00:00+00:00,16485720.0,-0.9994107524572782,podcast,B2B,Referral,0.41,9714.17,339.0,-16476005.83,Muy Alto,Muy Bajo,Pérdida
Object-based web-enabled intranet,2023-06-01 00:00:00+00:00,2023-08-11 00:00:00+00:00,32297260.0,-0.9715147575986322,webinar,B2B,promotion,0.17,919995.28,71.0,-31377264.72,Muy Alto,Muy Alto,Pérdida
Universal exuding artificial intelligence,2023-04-25 00:00:00+00:00,2024-07-24 00:00:00+00:00,8037250.0,-0.9676252200690535,webinar,B2B,paid,0.3,260204.2,456.0,-7777045.8,Muy Alto,Muy Alto,Pérdida
Cross-group bandwidth-monitored time-frame,2022-11-30 00:00:00+00:00,2024-03-18 00:00:00+00:00,51871970.0,-0.9924820761578941,email,B2B,paid,0.55,389969.52,474.0,-51482000.48,Muy Alto,Muy Alto,Pérdida
Customer-focused web-enabled framework,2023-01-04 00:00:00+00:00,2023-12-30 00:00:00+00:00,3162850.0,-0.80237337211692,social media,B2B,organic,0.71,625063.38,360.0,-2537786.62,Muy Alto,Muy Alto,Pérdida
Synergized local emulation,2023-04-20 00:00:00+00:00,2023-12-10 00:00:00+00:00,1793790.0,-0.7540796860279074,webinar,B2B,promotion,0.3,441129.4,234.0,-1352660.6,Muy Alto,Muy Alto,Pérdida
Multi-tiered object-oriented knowledge user,2023-04-22 00:00:00+00:00,2023-10-28 00:00:00+00:00,52804870.0,-0.9833328554733684,email,B2C,paid,0.25,880106.4,189.0,-51924763.6,Muy Alto,Muy Alto,Pérdida
Multi-lateral mission-critical productivity,2023-04-21 00:00:00+00:00,2023-09-12 00:00:00+00:00,71940270.0,-0.9899848219919108,social media,B2B,Referral,0.73,720494.61,144.0,-71219775.39,Muy Alto,Muy Alto,Pérdida
Re-contextualized reciprocal secured line,2023-03-19 00:00:00+00:00,2023-10-09 00:00:00+00:00,83645540.0,-0.992731664832339,social media,B2B,Referral,0.27,607963.82,204.0,-83037576.18,Muy Alto,Muy Alto,Pérdida
Compatible actuating utilization,2022-09-29 00:00:00+00:00,2024-03-14 00:00:00+00:00,40895280.0,-0.9921067793153635,webinar,B2C,promotion,0.53,322795.47,532.0,-40572484.53,Muy Alto,Muy Alto,Pérdida
Compatible full-range open system,2023-05-29 00:00:00+00:00,2024-06-04 00:00:00+00:00,33898880.0,-0.9911376266708516,social media,B2B,Referral,0.58,300424.53,372.0,-33598455.47,Muy Alto,Muy Alto,Pérdida
Switchable incremental collaboration,2023-03-28 00:00:00+00:00,2023-11-28 00:00:00+00:00,46310280.0,-0.9895044545185216,webinar,B2B,paid,0.53,486051.65,245.0,-45824228.35,Muy Alto,Muy Alto,Pérdida
Monitored maximized project,2023-05-07 00:00:00+00:00,2024-05-17 00:00:00+00:00,3209560.0,-0.8621865925547427,email,B2B,promotion,0.37,442320.4,376.0,-2767239.6,Muy Alto,Muy Alto,Pérdida
Compatible grid-enabled info-mediaries,2023-01-27 00:00:00+00:00,2023-11-21 00:00:00+00:00,96019690.0,-0.9928419549157054,webinar,B2C,organic,0.57,687313.27,298.0,-95332376.73,Muy Alto,Muy Alto,Pérdida
Cloned foreground portal,2022-09-14 00:00:00+00:00,2023-08-17 00:00:00+00:00,13908210.0,-0.941286190674429,podcast,B2B,promotion,0.88,816603.99,337.0,-13091606.01,Muy Alto,Muy Alto,Pérdida
Devolved homogeneous projection,2023-04-25 00:00:00+00:00,2024-05-24 00:00:00+00:00,4833320.0,-0.8211502921387369,webinar,B2C,promotion,0.22,864437.87,395.0,-3968882.13,Muy Alto,Muy Alto,Pérdida
Profound non-volatile complexity,2022-10-03 00:00:00+00:00,2023-08-18 00:00:00+00:00,28827530.0,-0.9745376936560296,social media,B2C,paid,0.94,734015.4,319.0,-28093514.6,Muy Alto,Muy Alto,Pérdida
Focused holistic collaboration,2023-01-31 00:00:00+00:00,2023-11-02 00:00:00+00:00,89440320.0,-0.9895827092300207,email,B2C,promotion,0.85,931725.82,275.0,-88508594.18,Muy Alto,Muy Alto,Pérdida
Optimized zero administration task-force,2022-12-31 00:00:00+00:00,2024-01-14 00:00:00+00:00,31564290.0,-0.9704988384025113,podcast,B2B,Referral,0.83,931183.22,379.0,-30633106.78,Muy Alto,Muy Alto,Pérdida
Customizable zero administration application,2022-08-27 00:00:00+00:00,2024-01-01 00:00:00+00:00,8649220.0,-0.9858485851903409,podcast,B2B,paid,0.23,122398.7,492.0,-8526821.3,Muy Alto,Alto,Pérdida
Balanced multi-tasking adapter,2023-07-13 00:00:00+00:00,2024-06-23 00:00:00+00:00,13945610.0,-0.9430060147960541,email,B2B,promotion,0.57,794815.89,346.0,-13150794.11,Muy Alto,Muy Alto,Pérdida
Ameliorated grid-enabled capability,2023-01-19 00:00:00+00:00,2023-10-02 00:00:00+00:00,13105340.0,-0.9617129696749569,social media,B2B,paid,0.6,501764.55,256.0,-12603575.45,Muy Alto,Muy Alto,Pérdida
Monitored full-range matrix,2022-09-02 00:00:00+00:00,2023-10-11 00:00:00+00:00,27771850.0,-0.9757461181016028,social media,B2B,Referral,0.58,673575.17,404.0,-27098274.83,Muy Alto,Muy Alto,Pérdida
Multi-tiered empowering adapter,2023-02-24 00:00:00+00:00,2023-09-29 00:00:00+00:00,30544220.0,-0.9986823212378644,podcast,B2B,organic,0.47,40247.47,217.0,-30503972.53,Muy Alto,Bajo,Pérdida
Re-contextualized mission-critical help-desk,2023-03-28 00:00:00+00:00,2023-11-22 00:00:00+00:00,35286840.0,-0.9944724650889679,webinar,B2B,paid,0.45,195049.24,239.0,-35091790.76,Muy Alto,Alto,Pérdida
Face-to-face foreground service-desk,2023-03-15 00:00:00+00:00,2024-05-07 00:00:00+00:00,23254870.0,-0.964852239122386,social media,B2C,promotion,0.59,817356.61,419.0,-22437513.39,Muy Alto,Muy Alto,Pérdida
Re-contextualized solution-oriented circuit,2022-08-25 00:00:00+00:00,2023-12-04 00:00:00+00:00,29101580.0,-0.9725603063476278,email,B2C,Referral,0.57,798538.44,466.0,-28303041.56,Muy Alto,Muy Alto,Pérdida
Managed didactic system engine,2023-07-14 00:00:00+00:00,2024-07-18 00:00:00+00:00,31358990.0,-0.987920065984268,social media,B2C,Referral,0.86,378814.53,370.0,-30980175.47,Muy Alto,Muy Alto,Pérdida
Expanded 4thgeneration groupware,2023-04-02 00:00:00+00:00,2023-08-23 00:00:00+00:00,51725950.0,-0.9873560620926246,email,B2B,paid,0.72,654019.7,143.0,-51071930.3,Muy Alto,Muy Alto,Pérdida
Total well-modulated knowledge user,2022-08-22 00:00:00+00:00,2023-10-19 00:00:00+00:00,28468750.0,-0.9946804162458837,webinar,B2C,organic,0.11,151441.9,423.0,-28317308.1,Muy Alto,Alto,Pérdida
Polarized high-level ability,2022-09-20 00:00:00+00:00,2024-03-22 00:00:00+00:00,8627430.0,-0.9046065363613498,email,B2B,promotion,0.75,823000.43,549.0,-7804429.57,Muy Alto,Muy Alto,Pérdida
Reduced high-level methodology,2023-04-12 00:00:00+00:00,2024-02-27 00:00:00+00:00,92072410.0,-0.9999042935880574,email,B2B,organic,0.54,8811.92,321.0,-92063598.08,Muy Alto,Muy Bajo,Pérdida
Robust executive migration,2023-01-29 00:00:00+00:00,2023-12-05 00:00:00+00:00,42804510.0,-0.9848012527184635,podcast,B2C,organic,0.79,650574.93,310.0,-42153935.07,Muy Alto,Muy Alto,Pérdida
Inverse background firmware,2022-09-08 00:00:00+00:00,2024-05-01 00:00:00+00:00,4270960.0,-0.9927610677693071,email,B2B,promotion,0.8,30917.19,601.0,-4240042.81,Muy Alto,Bajo,Pérdida
Vision-oriented client-server conglomeration,2022-08-30 00:00:00+00:00,2024-02-21 00:00:00+00:00,68514740.0,-0.9982037993576273,podcast,B2B,organic,0.75,123066.22,540.0,-68391673.78,Muy Alto,Alto,Pérdida
Reduced motivating analyzer,2023-07-18 00:00:00+00:00,2024-07-16 00:00:00+00:00,7684900.0,-0.9409659852437897,webinar,B2C,promotion,0.45,453670.5,364.0,-7231229.5,Muy Alto,Muy Alto,Pérdida
Focused empowering capacity,2023-05-04 00:00:00+00:00,2024-05-23 00:00:00+00:00,7427850.0,-0.8837607302247622,social media,B2B,promotion,0.12,863407.86,385.0,-6564442.14,Muy Alto,Muy Alto,Pérdida
Front-line multi-tasking moderator,2023-01-09 00:00:00+00:00,2024-04-18 00:00:00+00:00,21674140.0,-0.9576654363218101,podcast,B2B,promotion,0.65,917565.26,465.0,-20756574.74,Muy Alto,Muy Alto,Pérdida
Realigned 24/7 hub,2022-09-21 00:00:00+00:00,2024-05-23 00:00:00+00:00,72864670.0,-0.9950539445248293,social media,B2C,Referral,0.7,360392.7,610.0,-72504277.3,Muy Alto,Muy Alto,Pérdida
De-engineered 6thgeneration parallelism,2023-01-29 00:00:00+00:00,2024-07-12 00:00:00+00:00,47218620.0,-0.9802696582407534,podcast,B2B,Referral,0.96,931639.51,530.0,-46286980.49,Muy Alto,Muy Alto,Pérdida
Mandatory 3rdgeneration matrices,2023-07-02 00:00:00+00:00,2023-10-28 00:00:00+00:00,29709160.0,-0.9726733987093542,social media,B2C,Referral,0.12,811850.37,118.0,-28897309.63,Muy Alto,Muy Alto,Pérdida
Compatible full-range toolset,2023-01-23 00:00:00+00:00,2023-08-07 00:00:00+00:00,55196850.0,-0.989835536448185,podcast,B2B,promotion,0.4,561046.37,196.0,-54635803.63,Muy Alto,Muy Alto,Pérdida
Switchable 3rdgeneration projection,2023-07-01 00:00:00+00:00,2023-12-07 00:00:00+00:00,72566450.0,-0.990174096156006,podcast,B2C,Referral,0.33,713030.96,159.0,-71853419.04,Muy Alto,Muy Alto,Pérdida
Programmable homogeneous projection,2022-09-24 00:00:00+00:00,2023-11-12 00:00:00+00:00,1100630.0,-0.9966916220709957,podcast,B2C,promotion,0.98,3641.3,414.0,-1096988.7,Muy Alto,Muy Bajo,Pérdida
Decentralized contextually-based capability,2023-02-22 00:00:00+00:00,2024-06-09 00:00:00+00:00,9950820.0,-0.9514768280403022,webinar,B2C,Referral,0.5,482845.35,473.0,-9467974.65,Muy Alto,Muy Alto,Pérdida
Exclusive next generation info-mediaries,2023-03-26 00:00:00+00:00,2024-04-04 00:00:00+00:00,38117820.0,-0.9842407540620108,podcast,B2C,promotion,0.4,600708.1,375.0,-37517111.9,Muy Alto,Muy Alto,Pérdida
Cloned scalable strategy,2022-09-01 00:00:00+00:00,2024-06-14 00:00:00+00:00,7472070.0,-0.8963651973281835,email,B2B,paid,0.49,774366.5,652.0,-6697703.5,Muy Alto,Muy Alto,Pérdida
Public-key full-range matrices,2023-07-16 00:00:00+00:00,2023-09-03 00:00:00+00:00,37221220.0,-0.9816941755267561,email,B2C,organic,0.1,681365.12,49.0,-36539854.88,Muy Alto,Muy Alto,Pérdida
Multi-layered methodical structure,2022-09-29 00:00:00+00:00,2024-05-03 00:00:00+00:00,33682830.0,-0.994366390531912,social media,B2C,Referral,0.25,189755.91,582.0,-33493074.09,Muy Alto,Alto,Pérdida
Organic holistic Graphical User Interface,2023-07-05 00:00:00+00:00,2023-12-03 00:00:00+00:00,1810820.0,-0.8506304381440452,email,B2C,promotion,0.87,270481.39,151.0,-1540338.6099999999,Muy Alto,Muy Alto,Pérdida
Multi-channeled upward-trending instruction set,2023-02-28 00:00:00+00:00,2024-03-06 00:00:00+00:00,29840150.0,-0.978842342280451,webinar,B2B,organic,0.78,631347.68,372.0,-29208802.32,Muy Alto,Muy Alto,Pérdida
Managed even-keeled Internet solution,2023-03-09 00:00:00+00:00,2024-01-12 00:00:00+00:00,8134210.0,-0.9554928874469678,email,B2C,promotion,0.91,362030.2,309.0,-7772179.8,Muy Alto,Muy Alto,Pérdida
Customer-focused systemic capability,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,96731220.0,-0.9922372202066717,social media,B2B,organic,0.8,750903.16,456.0,-95980316.84,Muy Alto,Muy Alto,Pérdida
Inverse non-volatile superstructure,2022-08-06 00:00:00+00:00,2023-12-13 00:00:00+00:00,27329380.0,-0.9680336696258752,email,B2B,organic,0.6,873619.99,494.0,-26455760.01,Muy Alto,Muy Alto,Pérdida
Multi-lateral needs-based collaboration,2022-09-23 00:00:00+00:00,2024-01-25 00:00:00+00:00,21718660.0,-0.9613902321782283,social media,B2C,organic,0.65,838552.42,489.0,-20880107.58,Muy Alto,Muy Alto,Pérdida
Ergonomic empowering attitude,2023-04-26 00:00:00+00:00,2024-01-12 00:00:00+00:00,80659670.0,-0.993372493713401,email,B2C,promotion,0.7,534572.47,261.0,-80125097.53,Muy Alto,Muy Alto,Pérdida
Switchable secondary hierarchy,2023-04-29 00:00:00+00:00,2023-11-18 00:00:00+00:00,9591340.0,-0.9320334864575753,email,B2B,promotion,0.91,651889.94,203.0,-8939450.06,Muy Alto,Muy Alto,Pérdida
Ameliorated bi-directional Graphic Interface,2023-05-07 00:00:00+00:00,2023-11-21 00:00:00+00:00,34910160.0,-0.9824379994248092,podcast,B2C,Referral,0.97,613092.25,198.0,-34297067.75,Muy Alto,Muy Alto,Pérdida
Secured attitude-oriented info-mediaries,2022-11-14 00:00:00+00:00,2023-10-11 00:00:00+00:00,51394970.0,-0.9836245529474966,email,B2B,paid,0.41,841615.61,331.0,-50553354.39,Muy Alto,Muy Alto,Pérdida
Enterprise-wide bandwidth-monitored toolset,2022-08-17 00:00:00+00:00,2024-04-21 00:00:00+00:00,27577780.0,-0.975856816973665,podcast,B2B,paid,0.4,665815.39,613.0,-26911964.61,Muy Alto,Muy Alto,Pérdida
Compatible mobile open system,2023-03-03 00:00:00+00:00,2024-05-29 00:00:00+00:00,31618120.0,-0.9855951675811212,webinar,B2C,paid,0.87,455453.72,453.0,-31162666.28,Muy Alto,Muy Alto,Pérdida
Vision-oriented object-oriented structure,2023-04-30 00:00:00+00:00,2024-03-24 00:00:00+00:00,8405570.0,-0.9639890869982642,email,B2C,Referral,0.85,302692.25,329.0,-8102877.75,Muy Alto,Muy Alto,Pérdida
Re-engineered holistic data-warehouse,2022-10-03 00:00:00+00:00,2024-05-09 00:00:00+00:00,2805150.0,-0.8663491684936635,podcast,B2C,Referral,0.36,374910.63,584.0,-2430239.37,Muy Alto,Muy Alto,Pérdida
Multi-channeled reciprocal utilization,2022-08-21 00:00:00+00:00,2024-07-10 00:00:00+00:00,16470610.0,-0.9675840214782574,social media,B2B,organic,0.7,533910.94,689.0,-15936699.06,Muy Alto,Muy Alto,Pérdida
Object-based discrete strategy,2023-07-22 00:00:00+00:00,2023-10-20 00:00:00+00:00,39241750.0,-0.9935709329986557,podcast,B2B,Referral,0.59,252287.84,90.0,-38989462.16,Muy Alto,Muy Alto,Pérdida
Customizable human-resource monitoring,2023-03-20 00:00:00+00:00,2023-12-06 00:00:00+00:00,54166710.0,-0.9864235653226863,webinar,B2B,paid,0.15,735390.8,261.0,-53431319.2,Muy Alto,Muy Alto,Pérdida
Synergized actuating policy,2023-04-07 00:00:00+00:00,2024-06-20 00:00:00+00:00,4095870.0,-0.775094876058078,podcast,B2B,promotion,0.39,921182.15,440.0,-3174687.85,Muy Alto,Muy Alto,Pérdida
Versatile object-oriented access,2023-06-21 00:00:00+00:00,2024-02-21 00:00:00+00:00,21009790.0,-0.9846740876515186,podcast,B2B,Referral,0.54,321994.2,245.0,-20687795.8,Muy Alto,Muy Alto,Pérdida
De-engineered 24/7 archive,2023-06-15 00:00:00+00:00,2024-01-31 00:00:00+00:00,2309980.0,-0.828201477934874,social media,B2C,paid,0.98,396851.15,230.0,-1913128.85,Muy Alto,Muy Alto,Pérdida
Profit-focused multimedia concept,2022-09-20 00:00:00+00:00,2023-11-04 00:00:00+00:00,3361870.0,-0.7417200635360678,webinar,B2C,paid,0.8,868303.57,410.0,-2493566.43,Muy Alto,Muy Alto,Pérdida
Vision-oriented transitional process improvement,2023-06-27 00:00:00+00:00,2023-11-26 00:00:00+00:00,5543670.0,-0.8580893703990317,podcast,B2B,organic,0.99,786705.7,152.0,-4756964.3,Muy Alto,Muy Alto,Pérdida
Pre-emptive mission-critical knowledge user,2023-03-08 00:00:00+00:00,2024-06-28 00:00:00+00:00,73916740.0,-0.9968519260995548,webinar,B2B,promotion,0.69,232695.36,478.0,-73684044.64,Muy Alto,Muy Alto,Pérdida
Cross-group object-oriented moderator,2022-08-27 00:00:00+00:00,2023-11-18 00:00:00+00:00,66331630.0,-0.9861810403272164,podcast,B2C,promotion,0.4,916634.12,448.0,-65414995.88,Muy Alto,Muy Alto,Pérdida
Grass-roots eco-centric strategy,2022-10-22 00:00:00+00:00,2023-10-25 00:00:00+00:00,39767240.0,-0.9897763536016077,email,B2B,paid,0.33,406566.2,368.0,-39360673.8,Muy Alto,Muy Alto,Pérdida
Customizable global hierarchy,2023-04-26 00:00:00+00:00,2023-10-12 00:00:00+00:00,86716380.0,-0.9992001411959309,email,B2B,paid,0.95,69360.86,169.0,-86647019.14,Muy Alto,Medio,Pérdida
Future-proofed uniform alliance,2023-03-22 00:00:00+00:00,2024-06-14 00:00:00+00:00,69474960.0,-0.9987596080659851,email,B2B,organic,0.7,86176.18,450.0,-69388783.82,Muy Alto,Medio,Pérdida
Balanced asynchronous contingency,2022-10-31 00:00:00+00:00,2024-04-07 00:00:00+00:00,7952690.0,-0.9028899039193028,social media,B2C,promotion,0.14,772286.49,524.0,-7180403.51,Muy Alto,Muy Alto,Pérdida
Robust disintermediate neural-net,2023-04-17 00:00:00+00:00,2023-11-15 00:00:00+00:00,92395780.0,-0.9897214282946688,social media,B2C,organic,0.31,949696.65,212.0,-91446083.35,Muy Alto,Muy Alto,Pérdida
Multi-lateral dynamic encryption,2023-04-21 00:00:00+00:00,2024-01-04 00:00:00+00:00,7601660.0,-0.8935596119794887,social media,B2B,promotion,0.38,809123.64,258.0,-6792536.36,Muy Alto,Muy Alto,Pérdida
Customer-focused human-resource algorithm,2022-12-15 00:00:00+00:00,2024-03-07 00:00:00+00:00,32965350.0,-0.9745649732218831,email,B2C,Referral,0.77,838474.56,448.0,-32126875.44,Muy Alto,Muy Alto,Pérdida
Re-contextualized zero-defect artificial intelligence,2023-04-13 00:00:00+00:00,2024-04-02 00:00:00+00:00,99120340.0,-0.9977058379743249,webinar,B2B,Referral,0.67,227398.12,355.0,-98892941.88,Muy Alto,Muy Alto,Pérdida
Decentralized system-worthy neural-net,2023-01-24 00:00:00+00:00,2023-10-25 00:00:00+00:00,65906930.0,-0.991756292547688,email,B2B,promotion,0.9,543317.45,274.0,-65363612.55,Muy Alto,Muy Alto,Pérdida
Reduced content-based Graphic Interface,2022-10-26 00:00:00+00:00,2024-03-03 00:00:00+00:00,16945290.0,-0.9477925807112183,social media,B2C,Referral,0.76,884669.86,494.0,-16060620.14,Muy Alto,Muy Alto,Pérdida
De-engineered non-volatile hardware,2023-02-10 00:00:00+00:00,2024-02-14 00:00:00+00:00,41041240.0,-0.9903989289797287,email,B2C,organic,0.51,394039.86,369.0,-40647200.14,Muy Alto,Muy Alto,Pérdida
Intuitive system-worthy interface,2022-12-28 00:00:00+00:00,2024-06-28 00:00:00+00:00,4444520.0,-0.9323360947863886,webinar,B2C,Referral,0.39,300733.58,548.0,-4143786.42,Muy Alto,Muy Alto,Pérdida
Networked systematic budgetary management,2023-02-13 00:00:00+00:00,2023-12-20 00:00:00+00:00,11742470.0,-0.9427512942336662,email,B2B,organic,0.2,672241.21,310.0,-11070228.79,Muy Alto,Muy Alto,Pérdida
Open-source radical extranet,2022-12-09 00:00:00+00:00,2023-09-22 00:00:00+00:00,6810350.0,-0.9711776193587701,email,B2B,Referral,0.56,196290.5,287.0,-6614059.5,Muy Alto,Alto,Pérdida
Monitored high-level contingency,2023-02-17 00:00:00+00:00,2023-10-10 00:00:00+00:00,26563780.0,-0.9674850299919664,social media,B2B,paid,0.32,863720.51,235.0,-25700059.49,Muy Alto,Muy Alto,Pérdida
Switchable actuating encryption,2022-11-25 00:00:00+00:00,2023-09-14 00:00:00+00:00,3104480.0,-0.8864312638509508,webinar,B2C,Referral,0.57,352571.87,293.0,-2751908.13,Muy Alto,Muy Alto,Pérdida
Profit-focused actuating open architecture,2023-01-14 00:00:00+00:00,2024-03-30 00:00:00+00:00,1480670.0,-0.47457357142374734,social media,B2C,promotion,0.89,777983.15,441.0,-702686.85,Muy Alto,Muy Alto,Pérdida
